row_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
131,Resort Hotel,0,9,2015,July,28,5,1,0,2S,0.0,0, ,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Trransient,88.2,0,1,Check-Out,"July 06, 2015"
132,Resort Hotel,1,5,2015,July,28,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,97.0,0,0,Canceled,2015-07-01
133,Resort Hotel,0,0,2015,July,28,5,1,344,2O,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,N/A,,0,Transient,85.1,0,0,Check-Out,2015-07-06
134,Resort Hotel,0,9,2015,July,28,5,1,0,1,0.0,0,BB,DEU,N/A,TA/TO,0,0,0,A,A,0,No Deposit,184.0,,0,Transient,89.0,0,0,Check-Out,2015-07-06
135,Ressort Hotel,0,2,2015,July,28,5,1,0,1,NA,0,NA,N/A,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,80.1,0,0,Check-Out,1436140800
136,Resort Hotel,0,2,2015,July,28,5,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,98.0,0,0,Check-Out,2015-07-06
137,Resort Hotel,0,9,2015,July,28,5,1,0,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184.0,,0,Transeint,101.0,1,0,Check-Out,2015-07-06
138,Resort Hotel,1,5,2015,July,28,5,1,0,2,0.0,0,BB,PRT,,TA/TO,0,0,0,D,D,0,No Deposit,NA,,0,Transient,97.0,0,0,Canceled,01/07/2015
139,Ressort Hotel,0,2,2015,July,28,5,1,0,2, ,0,BB,N/A, ,Direct,0,0,0,G,G,0,No Deposit,NA,,0,Transient,167.0,0,1,Check-Out,1436140800
140,Resort Hotel,0,44,2015,July,28,5,2,0,3,N/A,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240.0,,0,Transient,225.0,2,0,Check-Out,2015-07-07
141,Resort Hotel,0,8€0,2015,July,28,5,2,0,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,97.0,1,0,Check-Out,2015-07-07
142,Resort Hotel,0,97,2015,July,28,5,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,87.3,0,2,Check-Out,2015-07-09
143,Resort Hotel,0,109,2015,July,28,5,2,3,2,1.0,0,BB,CN,NA,TA/TO,0,0,0,A,D,0,No Deposit,241.0,,0,Transient,85.59,1,2,Check-Out,2015-07-10
144,Resort Hotel,0,30,2015,July,28,5,2,3,2,0.0,0,BB,ESP, ,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,123.0,0,0,Check-Out,2015-07-10
145,Resort HHotel,0,64,2015,July,28,5,2,3,2,0.0,0,BB,N/A,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Trnasient,8989.8,0,0,Check-Out,07/10/2015
146,Resrot Hotel,0,39,2015,July,28,5,2,4,2,0.0,0,BB,NA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,6956.75,0,0,Check-Out,07/11/2015
147,Resort Hotel,0,9O,2015,July,28,5,2,4,2,0.0,0,BB,PRT,NA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,82.0,0,0,Check-Out,2015-07-11
148,Resort Hotel,1,34,2015,July,28,5,2,4,2,unknown,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,,,0,Traansient,163.0,0,0,Canceled,2015-06-17
149,Resort Hotel,1,93,2015,July,28,5,2,5,2,0.0,0,HB,PRT,,TA/TO,0,0,0,D,D,0,No Deposit,15.0,,0,Transiet,105.5,0,0,Canceled,2015-05-01
150,Resort Hotel,0,97,2015,July,28,5,2,5,2,2.0,0,, ,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,,0,Transient,164.2,1,1,Check-Out,"July 12, 2015"
151,  Resort Hotel ,0,29,2015,July,28,5,2,5,2kg,0.0,0,,NA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,97.29,0,1,Check-Out,12-Jul-2015
152,Resort Hotel,1,10kg1,2015,July,28,5,2,5,2,0.0,0,HB,PRT,unknown,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,114.0,0,1,Canceled,2015-03-30
153,Resort Hotel,0,27,2015,July,28,5,2,5,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175.0,,0,Transient,98.4,0,0,Check-Out,2015-07-12
154,Resort Hotel,0,8,2015,July,28,5,4,5,2€,2.0,23,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240.0,,0,Transient,175.0,1,1,Check-Out,2015-07-14
155,Resort Hotel,0,82,2015,July,28,5,4,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient,63.6,1,2,Check-Out,2015-07-15
156,Resort Hotel,0,94,2015,July,28,5,4,6,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No deposit, ,,0,Transient,124.45,1,1,Check-Out,2015-07-15
157,Resort Hotel,0,110,2015,July,28,5,4,879,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No  Deposit,40.0,,0,Contract,110.7,0,0,Check-Out,2015-07-16
158,Resort Hotel,0,96,2015,July,28,5,4,10,1,0.0,0,NA,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Conttract,74.07,0,0,Check-Out,2015-07-19
159,Resort Hotel,0,79,2015,July,28,5,4,10,2,0.0,14,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,,0,Contract,134.1,0,0,Check-Out,2015-07-19
160,Resort Hotel,0,115,2015,July,28,6,1,4,2O,2.0,0,unknown,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,,0,Transient,167.0,0,0,Check-Out,2015-07-11
161,Resort Hotel,0,111,2015,July,28,6,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transsient,123.0,0,2,Check-Out,10/07/2015
162,Resort Hotel,0,51,2015,July,28,6,1,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,,7664,Transient,117.81,1,2,Check-Out,2015-07-10
163,Resort Hotel,0,94,2015,July,28,6,1,3,3,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96.0,,0,Transient,171.32,0,1,Check-Out,2015-07-10
164,Resort Hotel,0,81,2015,July,28,6,1,3,2O,2.0,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,,0,Transient,210.0,1,0,Check-Out,2015-07-10
165,Resort Hotel,0,84,2015,July,28,6,1,3,2,0.0,1,BB,PRT,N/A,TA/TO,0,0,0,D,E,1,No Deposit,240.0,,5174,Transient,97.0,0,2,Check-Out,2015-07-10
166,Resort Hotel,0,51O,2015,July,28,6,1,3,3,0.0,0,,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,,0,Transient,117.81,0,2,Check-Out,2015-07-10
167,Resort Hotel,0,111,2015,July,28,6,0,0,2O,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,NO DEPOsit,240.0,,0,Transient,0.0,0,2,Check-Out,2015-07-06
168,Resort Hotel,0,0,2015,July,28,6,0,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,H,0,No Deposit,250.0,,0,Transient,0.0,0,0,Check-Out,2015-07-06
169,Resort Hotel,0,2,2015,July,28,6,1,0,2kg,1.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,unknown,,0,Transient,131.0,0,0,Check-Out,2015-07-07
170,Resort Hotel,0,7,2015,July,28,6,1,1,2€,0.0,0,,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,TRANSient,98.0,0,2,Check-Out,2015-07-08
171,Resort Hotel,0,98,2015,July,28,6,1,1,2,NA,0,BB,USA,,TA/TO,0,0,0,D,F,0,No Deposit,240.0,,4936,Transient,87.3,1,1,Check-Out,2015-07-08
172,Resort Hotel,0,95,2015,July,28,6,1,2,2,0.0,0,BB,N/A,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,97.0,0,1,Check-Out,2015/07/09
173,Resort Hotel,1,48,2015,July,28,6,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,2106,Traansient,167.0,0,0,Canceled,2015-06-03
174,Resort Hotel,0,66O,2015,July,28,6,1,962,2,N/A,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,175.0,,0,Transient,91.5,0,0,Check-Out,2015-07-10
175,Resort Hotel,0,104,2015,July,28,6,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240.0,,0,Transient,73.8,0,1,Check-Out,2015-07-10
176,Resort Hotel,0,2B8,2015,July,28,6,1,4,2,unknown,0,BB,PRT,N/A,TA/TO,0,0,0,E,E,0,  No Deposit ,240.0,,0,Transient,123.0,0,0,Check-Out,2015-07-11
177,eRsort Hotel,0,34O,2015,July,28,6,1,4,2,0.0,0,HB,N/A,Direct,Direct,0,0,0,F,F,0,No Deposit,NA,,0,Transient,7094.86,1,0,Check-Out,11-Jul-2015
178,Resort Hotel,0,98,2015,July,28,6,1,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,,,0,Transient,117.8,1,1,Check-Out,2015-07-12
179,  Resort Hotel ,0,104,2015,July,28,6,1,5,2,0.0,0,BB,NA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,unknown,,0,  Transient ,117.63,0,0,Check-Out,12-Jul-2015
180,Resort Hotel,0,68,2015,July,28,6,2,5,2O,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,185.0,0,0,Check-Out,2015-07-13
181,RESort hotel,1,86,2015,July,28,6,2,5,1,N/A,0,HB,N/A,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,402.04,0,1,Canceled,26/06/2015
182,Resort Hotel,0,258B,2015,July,28,6,2,5,2O,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,,0,Contract,47.25,0,0,Check-Out,2015-07-13
183,Resort Hotel,0,111,2015,July,28,6,3,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,151.0,0,1,Check-Out,2015-07-14
184,Resort Hotel,1,94,2015,July,28,6,3,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,87.3,0,0,Canceled,2015-05-14
185,Resort Hotel,0,112,2015,July,28,6,3,7,2,0.0,0,BB,GBR,N/A,TA/TO,0,0,0,A,A,0,No Depossit,242.0,,0,Transient,120.6,0,1,Check-Out,2015-07-16
186,Resort Hotel,0,100,2015,July,28,6,3,7,2,0.0,0,unknown,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,241.0,,0,Transient,63.86,0,1,Check-Out,2015-07-16
187,Resort Hotel,0,33,2015,July,28,6,3,7,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,250.0,,0,Transient,157.1,0,1,Check-Out,2015/07/16
188,Resort Hotel,0,97,2015,July,28,6,3,7,2,0.0,0,HB,GBR,N/A,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Contract,91.37,0,2,Check-Out,"July 16, 2015"
189,Resort Hotel,0,80€,2015,July,28,6,3,8,1,0.0,0,unknown,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,73.0,0,0,Check-Out,2015-07-17
190,Resort Hotel,0,90,2015,July,28,6,4,10,2,0.0,0,,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Contract,110.7,0,0,Check-Out,2015-07-20
191,  Resort Hotel ,0,111,2015,July,28,6,4,10,2,0.0,0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,  No Deposit ,40.0,,0,Contract,93.6,0,0,Check-Out,"July 20, 2015"
192,Resort Hotel,0,65,2015,July,28,6,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,127.0,,0,Transient,83.5,0,0,Check-Out,2015-07-13
193,Resort Hotel,1,67,2015,July,28,7,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,1,Canceled,2015-05-07
194,Resort Hotel,0,55,2015,July,28,7,0,3,2,0.0,0,BB,ESP,unknown,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,82.0,1,2,Check-Out,2015-07-10
195,  Resort Hotel ,0,21,2015,July,28,7,0,3,2,1.0,0,HB,,N/A,Direct,0,0,0,F,F,0,No Deposit, ,,0,Transient,3416.66,0,1,Check-Out,10-Jul-2015
196,Resort Hotel,0,8,2015,July,28,7,0,0,2,,0,BB,,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,1,Check-Out,2015/07/07
197,Resort Hotel,0,8,2015,July,28,7,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit, ,,0,Transient,0.0,0,1,Check-Out,2015-07-07
198,Resort Hotel,0,0,2015,July,28,7,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,  No Deposit ,240.0,,0,Transient,109.8,0,3,Check-Out,2015-07-08
199,Resort Hotel,0,0,2015,July,28,7,0,1,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,,,0,Transient,195.0,1,0,Check-Out,2015-07-08
200,Resort Hotel,0,0,2015,July,28,7,0,1,1,0.0,0,BB,GBR, ,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,TRANSIent,109.8,0,3,Check-Out,2015-07-08
201,Resort Hotel,0,8,2015,July,28,7,0,4,3, ,0,N/A,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240.0,,0,Transient,193.0,0,1,Check-Out,2015-07-11
202,Resort Hotel,0,66,2015,July,28,7,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,97.0,0,2,Check-Out,2015-07-11
203,Resort Hotel,0,88,2015,July,28,7,0,4,3,0.0,0,,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,95.0,,0,Transient,150.0,0,1,Check-Out,2015-07-11
204,Resort Hotel,0,0,2015,July,28,7,0,4,2,0.0,0,,NLD,Direct,Direct,0,0,0,A,A,2,No Deposit,,,7631,Transient,98.0,0,0,Check-Out,1436572800
205,  Resort Hotel ,1,43,2015,July,28,7,0,5,2,0.0,0,HB, ,NA,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient,91.5,0,0,Canceled,1432771200
206,Resort Hotel,1,88,2015,July,28,7,2,5,2O,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,139.0,0,2,Canceled,2015-04-13
207,Resort Hotel,0,54,2015,July,28,7,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,79.5,0,0,Check-Out,2015-07-14
208,Resort Hotel,1,292,2015,July,28,7,2,5,2O,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2.0,,0,Contract,47.25,0,0,Canceled,2015-03-25
209,Resort Hotel,0,112kg,2015,July,28,7,4,10,2O,unknown,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,,0,Contract,126.65,0,1,Check-Out,2015-07-21
210,Resort Hotel,0,68,2015,July,28,8,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,107.0,0,1,Check-Out,2015-07-11
211,Resort Hotel,0,7kg,2015,July,28,8,0,4,2€,0.0,0,BB,N/A,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,131.0,1,2,Check-Out,2015/07/12
212,Resort Hotel,0,1O,2015,July,28,8,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,131.0,1,1,Check-Out,2015-07-12
213,Resort Hotel,1,113,2015,July,28,8,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,123.0,0,1,Canceled,05/28/2015
214,Resort Hotel,0,5,2015,July,28,8,0,414,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,146.0,0,1,Check-Out,2015-07-12
215,RESORT hotel,0,83,2015,July,28,8,0,4,2,0.0,0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105.0,,0,Tarnsient,110.7,0,1,Check-Out,"July 12, 2015"
216,Resort Hotel,1,105,2015,July,28,8,0,4,2,N/A,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,1,Canceled,2015-06-29
217,Resort Hotel,0,0,2015,July,28,8,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit, ,,0,rTansient,61.0,0,0,Check-Out,1436400000
218,Resort Hotel,1,1,2015,July,28,8,0,1,2,NA,14,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,110.0,0,Transient,104.72,0,1,Canceled,2015-07-08
219,Resort Hotel,1,1,2015,July,28,8,0,1,2j,N/A,0,,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,110.0,0,Transient,104.72,0,1,Canceled,2015-07-08
220,Resort Hotel,0,1,2015,July,28,8,0,2,2O,0.0,0,BB,CHE,Corporate,Corporate,0,0,0,A,F,0,No Deposit,unknown,110.0,0,Transient,104.72,1,1,Check-Out,2015-07-10
221,Resort Hotel,1,102,2015,July,28,8,1,4,2,0.0,0,N/A,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,66.42,0,1,Canceled,2015-05-28
222,Resort Hotel,0,113,2015,July,28,8,2,4,2,N/A,0,BB,NA,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,,0,Tansient,77.96,1,1,Check-Out,14/07/2015
223,Resort Hotel,1,280,2015,July,28,8,2,5,2,1.0,0,NA,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit, ,,0,Contract,112.0,0,1,Canceled,15-Apr-2015
224,Resort Hotel,0,96,2015,July,28,8,2,5,2,0.0,0,BB,GBR,N/A,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,107.0,0,1,Check-Out,2015-07-15
225,Resort Hotel,0,394,2015,July,28,8,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,  No Deposit ,40.0,,0,Contract,89.68,0,0,Check-Out,2015-07-15
226,Resort Hotel,0,33,2015,July,28,8,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Trransient,155.0,0,0,Check-Out,2015-07-15
227,Resort Hotel,0,82,2015,July,28,8,2,6,3O,0.0,0,BB,IRL,NA,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,112.0,0,1,Check-Out,2015-07-16
228,Resort Hotel,0,100,2015,July,28,8,2,7,3,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,7918,Transient-Party,130.1,0,3,Check-Out,2015-07-17
229,Resort Hotel,0,100,2015,July,28,8,2,7,2O,0.0,0,BB,DNK,NA,TA/TO,0,0,0,E,E,0,No Deposit,,,0,Transient-Party,100.1,0,2,Check-Out,2015-07-17
230,Resort Hotel,0,17,2015,July,28,9,0,1,2,,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,,,0,Transient,123.0,0,3,Check-Out,2015-07-10
231,Resort Hotel,0,68,2015,July,28,9,0,2,3O,0.0,0,BB,ARG,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,,0,Transient,124.0,1,1,Check-Out,2015-07-11
232,Resort Hotel,0,12,2015,July,28,9,0,2,2l,2.0,0,,PRT,Direct,Direct,0,0,0,H,G,2,No Deposit,,,0,Transient,146.0,1,0,Check-Out,2015-07-11
233,  Resort Hotel ,1,77,2015,July,28,9,0,3,2,0.0,0,BB, ,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transieent,97.0,0,0,Canceled,"June 02, 2015"
234,Resort Hotel,1,2B4,2015,July,28,9,0,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,,0,  Transient ,123.0,0,1,Canceled,2015-06-16
235,Resort Hotel,1,4B4,2015,July,28,9,0,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,153.0,0,0,Canceled,2015-06-16
236,Resort Hotel,0,78,2015,July,28,9,0,3,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,82.0,0,2,Check-Out,2015-07-12
237,Resort Hotel,1,17,2015,July,28,9,1,3,2,,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Depossit,240.0,,0,Transient,105.08,0,0,Canceled,2015-06-23
238,Resort Hotel,1,10O3,2015,July,28,9,1,3,2O,0.0,0,BB,PRT,,TA/TO,0,0,0,A,A,0,No Deposit, ,,0,Transient,65.42,0,0,Canceled,2015-06-27
239,Resort Hotel,0,16,2015,July,28,9,1,3,1,0.0,0,BB,RUS,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,ransient,98.0,0,1,Check-Out,13/07/2015
240,Resort Hotel,0,14,2015,July,28,9,2,3,2O,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit, ,,0,Transient,75.46,1,1,Check-Out,2015-07-14
241,Resort Hotel,0,77,2015,July,28,9,2,3,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,  No Deposit ,177.0,,0,Transient,65.5,0,0,Check-Out,2015-07-14
242,Resort Hotel,0,90,2015,July,28,9,2,5,2,,0,,FRA,N/A,TA/TO,0,0,0,A,D,0,No Deopsit,6.0,,0,Transient,90.95,0,0,Check-Out,2015-07-16
243,Resort Hotel,0,90,2015,July,28,9,2,5,2,0.0,0, ,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,unknown,,0,Contrct,93.6,0,0,Check-Out,2015-07-16
244,Resort Hotel,0,90O,2015,July,28,9,2,5,2,0.0,0,,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,unknown,,0,Contract,119.25,0,0,Check-Out,2015-07-16
245,Resort Hotel,0,366,2015,July,28,9,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40.0,,0,Contract,134.73,0,0,Check-Out,2015-07-16
246,Resort Hotel,0,249,2015,July,28,9,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,112.0,0,1,Check-Out,2015/07/16
247,Resrot Hotel,1,69,2015,July,28,9,2,6,2,0.0,0,HB,,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,118.13,0,2,Canceled,05/13/2015
248,Resort Hotel,0,10,2015,July,28,10,0,501,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,131.0,0,0,Check-Out,1436572800
249,Resort Hotel,0,22,2015,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,88.2,0,0,Check-Out,2015/07/12
250,Resort Hotel,0,91,2015,July,28,10,0,2,2,,0,BB,PRT,N/A,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,1,Check-Out,2015-07-12
251,Resort Hotel,0,23j,2015,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,98.0,0,0,Check-Out,2015-07-12
252,Resort Hotel,0,11,2015,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,110.5,0,1,Check-Out,12/07/2015
253,Resort Hotel,0,3,2015,July,28,10,0,2,2,0.0,0,N/A,PRT,N/A,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,131.0,0,1,Check-Out,2015-07-12
254,Resort Hotel,0,13,2015,July,28,10,0,2,2,NA,0,,PRT,Online TA,TA/TO,0,0,0,G,G,2,No Depost,240.0,,0,Transient,185.0,1,1,Check-Out,2015-07-12
255,Resort Hotel,0,108,2015,July,28,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,87.3,0,2,Check-Out,2015-07-12
256,Resort Hotel,0,9B1,2015,July,28,10,0,2,2S,0.0,0,N/A,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,73.8,0,1,Check-Out,2015-07-12
257,Rseort Hotel,0,37,2015,July,28,10,1,2,2O,0.0,0,BB,unknown,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,105.0,,0,Transient,120.0,0,1,Check-Out,2015/07/13
258,RESORt hotel,0,21,2015,July,28,10,1,2,2j,0.0,0,BB, ,,Direct,0,0,0,A,C,0,No Depossit,250.0,,0,Transient,98.0,0,1,Check-Out,1436745600
259,Resort Hotel,0,106,2015,July,28,10,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,96.3,0,2,Check-Out,2015-07-13
260,Resort Hotel,0,30,2015,July,28,10,2,2,2O,0.0,0,N/A,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient-Party,197.0,0,1,Check-Out,2015-07-14
261,Resort Hotel,0,30,2015,July,28,10,2,2,2,0.0,0,NA,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Traansient-Party,197.0,0,1,Check-Out,2015-07-14
262,Resort Hotel,1,51O,2015,July,28,10,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,NO DEPOSit,,,0,Transient,123.0,0,0,Canceled,1435536000
263,Resort Hotel,0,79kg,2015,July,28,10,2,3,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,82.0,0,2,Check-Out,2015-07-15
264,Resort Hotel,0,21,2015,July,28,10,2,3,2,NA,2,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,,0,Transient,165.0,1,3,Check-Out,2015-07-15
